emp_no,dept_no,from_date,to_date
459734,d001,1988-05-12,9999-01-01
459747,d001,1987-01-09,9999-01-01
459749,d001,1995-06-04,9999-01-01
459750,d001,1996-11-06,9999-01-01
459778,d001,1990-04-03,9999-01-01
459779,d001,1989-01-14,9999-01-01
459801,d001,1993-12-02,9999-01-01
459864,d001,1999-09-22,9999-01-01
459872,d001,1996-12-24,9999-01-01
459894,d001,1987-10-30,9999-01-01
459905,d001,1997-02-28,9999-01-01
459940,d001,1992-10-07,9999-01-01
459985,d001,1995-07-06,9999-01-01
459997,d001,1998-09-24,9999-01-01
460020,d001,1993-03-20,9999-01-01
460042,d001,2001-02-25,9999-01-01
460065,d001,1996-02-02,9999-01-01
460104,d001,1999-01-11,9999-01-01
460152,d001,1990-04-15,9999-01-01
460167,d001,1988-02-23,9999-01-01
460205,d001,1987-11-18,9999-01-01
460214,d001,1997-04-25,9999-01-01
460223,d001,1996-04-21,9999-01-01
460233,d001,2000-02-17,9999-01-01
460238,d001,1988-05-17,9999-01-01
460239,d001,1989-09-26,9999-01-01
460255,d001,1997-05-28,9999-01-01
460260,d001,1990-03-13,9999-01-01
460291,d001,1997-10-22,9999-01-01
460296,d001,1996-10-13,9999-01-01
460299,d001,1989-04-01,1994-10-26
460302,d001,1994-05-18,9999-01-01
460307,d001,1986-04-14,9999-01-01
460346,d001,1985-11-08,9999-01-01
460356,d001,1999-09-17,9999-01-01
460378,d001,1994-01-28,9999-01-01
460382,d001,1986-03-08,9999-01-01
460393,d001,1999-03-11,9999-01-01
460462,d001,1990-07-05,9999-01-01
460468,d001,1997-12-25,9999-01-01
460473,d001,1995-07-13,9999-01-01
460481,d001,1992-01-02,9999-01-01
460484,d001,1999-10-03,2001-03-07
460504,d001,1999-11-02,9999-01-01
460505,d001,1990-07-17,9999-01-01
460521,d001,1990-08-13,1993-10-29
460524,d001,1997-08-28,9999-01-01
460525,d001,1993-11-03,9999-01-01
460530,d001,1985-06-27,9999-01-01
460547,d001,1986-11-04,9999-01-01
460549,d001,1998-07-14,9999-01-01
460575,d001,1991-12-16,1996-02-02
460584,d001,1997-09-23,9999-01-01
460635,d001,1990-01-25,1997-06-10
460665,d001,1988-03-16,1993-08-28
460670,d001,1993-03-09,9999-01-01
460681,d001,1997-10-02,9999-01-01
460687,d001,1989-07-03,9999-01-01
460700,d001,2001-04-14,2002-04-04
460716,d001,1988-01-18,9999-01-01
460717,d001,1987-01-16,9999-01-01
460718,d001,1997-07-24,9999-01-01
460732,d001,1987-08-12,9999-01-01
460758,d001,1988-01-01,1991-04-06
460760,d001,1993-07-14,9999-01-01
460776,d001,2000-11-25,9999-01-01
460795,d001,1995-07-13,9999-01-01
460805,d001,1991-06-09,9999-01-01
460810,d001,1990-05-11,9999-01-01
460942,d001,1994-05-14,1996-05-25
460950,d001,1994-02-02,9999-01-01
460951,d001,1996-03-20,9999-01-01
460991,d001,1988-03-30,9999-01-01
461056,d001,1988-09-07,9999-01-01
461071,d001,1991-07-31,9999-01-01
461072,d001,1989-03-14,1990-09-29
461114,d001,1990-06-11,9999-01-01
461128,d001,1996-01-03,9999-01-01
461200,d001,1992-04-03,9999-01-01
461213,d001,1999-04-19,2000-05-10
461222,d001,1998-04-27,2001-09-03
461249,d001,1998-03-24,2000-04-25
461257,d001,1993-02-09,9999-01-01
461263,d001,1999-09-16,9999-01-01
461267,d001,1998-08-24,9999-01-01
461280,d001,2001-01-06,9999-01-01
461308,d001,1997-03-15,9999-01-01
461321,d001,1994-06-07,1999-09-23
461328,d001,1996-11-02,9999-01-01
461347,d001,1987-07-22,9999-01-01
461365,d001,2001-08-02,9999-01-01
461367,d001,1994-11-14,2002-05-02
461379,d001,1987-03-09,1992-10-06
461385,d001,1996-04-06,9999-01-01
461398,d001,1999-07-14,9999-01-01
461401,d001,1988-07-04,9999-01-01
461436,d001,1993-04-16,2000-05-20
461445,d001,1994-06-23,9999-01-01
461460,d001,1987-09-28,9999-01-01
461461,d001,1988-02-05,9999-01-01
461487,d001,1993-10-06,1994-07-15
461494,d001,1990-09-09,1991-09-14
461518,d001,1999-09-11,9999-01-01
461531,d001,1996-08-11,9999-01-01
461558,d001,1993-02-10,9999-01-01
461575,d001,1997-07-30,9999-01-01
461588,d001,2000-05-22,2000-07-29
461617,d001,1996-04-22,1999-10-11
461645,d001,1985-03-21,9999-01-01
461650,d001,1985-06-15,9999-01-01
461674,d001,1989-02-14,9999-01-01
461786,d001,1998-11-16,9999-01-01
461792,d001,1999-05-23,9999-01-01
461796,d001,1986-05-17,1996-06-03
461824,d001,1988-04-05,1991-04-16
461827,d001,1995-01-11,2001-11-17
461830,d001,1987-12-17,9999-01-01
461886,d001,1989-05-25,1992-05-02
461894,d001,1998-04-10,9999-01-01
461926,d001,1989-11-03,9999-01-01
461930,d001,1997-10-06,1997-10-25
461937,d001,1989-05-31,9999-01-01
461958,d001,1996-10-31,9999-01-01
461972,d001,1993-06-08,9999-01-01
461997,d001,1989-01-24,9999-01-01
462009,d001,1998-05-30,9999-01-01
462012,d001,1989-12-12,9999-01-01
462013,d001,1988-03-28,9999-01-01
462014,d001,1998-11-02,9999-01-01
462026,d001,1998-06-04,9999-01-01
462038,d001,1996-10-02,9999-01-01
462047,d001,1988-04-15,9999-01-01
462063,d001,1991-06-07,9999-01-01
462066,d001,1993-08-17,9999-01-01
462067,d001,1994-11-25,2001-10-17
462073,d001,1995-08-04,9999-01-01
462084,d001,1997-06-21,2002-07-31
462105,d001,1986-09-30,9999-01-01
462115,d001,1999-12-11,9999-01-01
462126,d001,1998-06-01,9999-01-01
462170,d001,1996-12-20,9999-01-01
462198,d001,1990-01-22,9999-01-01
462206,d001,1988-10-21,1991-03-05
462217,d001,1997-03-28,9999-01-01
462228,d001,1986-07-09,9999-01-01
462243,d001,1988-07-09,1991-08-06
462245,d001,1995-05-13,9999-01-01
462286,d001,1988-05-20,9999-01-01
462293,d001,1987-01-20,9999-01-01
462306,d001,1999-12-19,9999-01-01
462314,d001,1990-09-11,9999-01-01
462317,d001,1996-08-23,9999-01-01
462318,d001,1987-11-30,9999-01-01
462332,d001,1997-10-27,9999-01-01
462349,d001,1996-12-06,9999-01-01
462364,d001,1989-04-12,9999-01-01
462375,d001,1997-09-16,9999-01-01
462376,d001,1998-11-09,9999-01-01
462389,d001,1996-04-19,9999-01-01
462439,d001,1991-01-18,9999-01-01
462460,d001,1991-05-05,1997-07-14
462483,d001,1997-06-30,9999-01-01
462511,d001,1996-02-15,9999-01-01
462518,d001,1986-05-23,9999-01-01
462524,d001,1996-10-18,1996-11-26
462530,d001,1988-11-01,2002-01-11
462556,d001,1996-01-24,9999-01-01
462566,d001,1999-07-12,2000-06-18
462568,d001,1997-04-15,9999-01-01
462571,d001,1986-12-20,9999-01-01
462576,d001,1991-10-14,2002-01-23
462588,d001,1990-11-06,9999-01-01
462598,d001,1989-07-20,9999-01-01
462626,d001,1992-10-22,9999-01-01
462643,d001,1985-04-21,1996-04-03
462669,d001,1993-01-09,9999-01-01
462672,d001,1998-02-05,9999-01-01
462679,d001,1985-02-07,9999-01-01
462690,d001,1988-05-09,9999-01-01
462696,d001,1991-08-31,9999-01-01
462701,d001,1993-06-29,9999-01-01
462710,d001,1989-06-27,9999-01-01
462730,d001,1987-08-13,9999-01-01
462748,d001,1992-05-04,1993-11-11
462763,d001,1991-09-20,1998-12-18
462766,d001,1994-07-08,2001-10-05
462767,d001,2000-07-04,9999-01-01
462784,d001,1990-07-23,9999-01-01
462788,d001,1999-06-05,9999-01-01
462834,d001,1994-07-29,2002-04-02
462840,d001,1996-12-27,9999-01-01
462872,d001,1987-12-20,9999-01-01
462883,d001,1997-10-03,9999-01-01
462941,d001,1987-02-10,9999-01-01
462959,d001,1990-11-09,9999-01-01
462969,d001,1988-08-18,2001-11-14
462978,d001,1989-07-24,1991-03-26
462982,d001,1988-05-09,9999-01-01
462996,d001,1985-02-12,9999-01-01
463015,d001,1992-04-18,9999-01-01
463023,d001,1999-01-21,9999-01-01
463046,d001,1996-11-02,9999-01-01
463063,d001,1995-01-11,9999-01-01
463096,d001,1994-01-02,9999-01-01
463106,d001,1985-11-24,9999-01-01
463116,d001,1993-02-09,9999-01-01
463137,d001,1995-07-04,1995-08-27
463159,d001,1995-06-14,9999-01-01
463170,d001,1996-04-22,9999-01-01
463175,d001,1996-04-30,9999-01-01
463183,d001,2000-07-03,9999-01-01
463191,d001,1998-12-16,9999-01-01
463192,d001,1999-02-15,9999-01-01
463200,d001,1993-09-18,9999-01-01
463217,d001,1997-09-30,9999-01-01
463230,d001,1996-05-01,9999-01-01
463261,d001,1986-07-12,9999-01-01
463267,d001,1988-05-18,1992-06-06
463272,d001,1988-05-21,9999-01-01
463286,d001,1991-06-27,9999-01-01
463297,d001,1994-01-17,9999-01-01
463329,d001,1999-06-24,9999-01-01
463337,d001,1999-05-08,9999-01-01
463360,d001,1987-08-08,9999-01-01
463365,d001,1991-08-04,9999-01-01
463407,d001,1993-10-15,9999-01-01
463430,d001,1994-06-09,9999-01-01
463446,d001,1993-06-21,9999-01-01
463452,d001,1999-11-15,9999-01-01
463498,d001,1994-07-16,9999-01-01
463514,d001,1987-07-27,9999-01-01
463541,d001,1991-02-23,9999-01-01
463605,d001,2000-07-27,9999-01-01
463610,d001,1989-06-27,9999-01-01
463624,d001,1996-07-04,1996-08-19
463627,d001,1997-11-05,9999-01-01
463643,d001,1993-10-18,1997-11-17
463646,d001,1992-01-11,9999-01-01
463661,d001,1988-11-08,9999-01-01
463663,d001,1988-09-01,1993-10-14
463685,d001,1997-01-11,9999-01-01
463704,d001,1999-03-19,9999-01-01
463737,d001,1993-03-20,9999-01-01
463741,d001,1999-10-03,9999-01-01
463781,d001,1985-12-13,9999-01-01
463798,d001,2001-02-22,9999-01-01
463825,d001,1998-02-28,9999-01-01
463830,d001,1994-02-05,9999-01-01
463835,d001,1990-12-25,9999-01-01
463849,d001,1996-03-07,9999-01-01
463852,d001,1988-10-24,9999-01-01
463870,d001,1993-08-07,9999-01-01
463899,d001,1985-07-24,9999-01-01
463903,d001,1992-02-22,9999-01-01
463912,d001,1999-11-22,9999-01-01
463937,d001,1991-07-13,9999-01-01
463938,d001,1997-03-23,9999-01-01
463946,d001,1991-08-21,2002-06-17
463963,d001,1992-02-01,9999-01-01
463973,d001,1987-04-09,9999-01-01
463974,d001,1990-03-23,9999-01-01
463984,d001,1991-03-16,9999-01-01
463987,d001,1995-01-07,9999-01-01
464004,d001,1994-12-01,9999-01-01
464030,d001,1988-08-08,2000-04-11
464037,d001,1990-05-07,9999-01-01
464073,d001,1997-03-24,9999-01-01
464081,d001,1990-09-24,9999-01-01
464083,d001,1997-05-29,9999-01-01
464089,d001,1992-03-06,9999-01-01
464095,d001,1994-02-01,9999-01-01
464098,d001,1993-04-30,9999-01-01
464105,d001,1999-12-25,2001-08-23
464106,d001,1997-01-06,9999-01-01
464108,d001,1994-09-13,9999-01-01
464131,d001,1988-06-02,9999-01-01
464141,d001,1989-03-18,1997-08-30
464146,d001,1989-08-31,9999-01-01
464198,d001,1991-01-17,9999-01-01
464208,d001,1992-01-19,9999-01-01
464213,d001,1994-04-02,9999-01-01
464217,d001,1999-06-09,2002-06-04
464232,d001,1999-12-15,9999-01-01
464263,d001,1992-07-09,9999-01-01
464266,d001,1999-10-03,9999-01-01
464286,d001,1992-02-28,9999-01-01
464294,d001,1992-07-03,9999-01-01
464328,d001,1991-03-11,9999-01-01
464384,d001,1996-06-09,9999-01-01
464385,d001,1988-06-21,2000-01-12
464399,d001,1995-07-08,9999-01-01
464413,d001,1986-06-26,9999-01-01
464445,d001,1989-07-04,9999-01-01
464452,d001,1994-06-06,9999-01-01
464496,d001,1991-01-04,9999-01-01
464504,d001,1996-05-16,9999-01-01
464508,d001,1989-03-24,2001-03-06
464562,d001,1996-09-03,1996-09-17
464565,d001,1996-05-23,9999-01-01
464574,d001,1987-05-10,9999-01-01
464584,d001,1985-12-13,2001-08-21
464585,d001,1992-04-17,9999-01-01
464596,d001,1987-11-09,9999-01-01
464610,d001,1993-08-02,2002-07-02
464618,d001,1992-03-21,9999-01-01
464638,d001,1999-09-28,9999-01-01
464647,d001,1999-03-18,9999-01-01
464683,d001,1987-07-22,9999-01-01
464697,d001,1985-05-27,9999-01-01
464708,d001,2000-01-08,9999-01-01
464730,d001,1987-12-10,9999-01-01
464764,d001,1996-10-04,2000-02-29
464781,d001,1998-01-21,2002-05-20
464787,d001,1985-02-06,9999-01-01
464815,d001,1994-10-23,9999-01-01
464819,d001,1999-10-29,9999-01-01
464839,d001,1992-05-09,9999-01-01
464880,d001,1985-05-02,9999-01-01
464882,d001,1985-10-17,1998-11-02
464887,d001,1989-03-20,9999-01-01
464942,d001,2001-10-13,9999-01-01
465001,d001,1991-07-22,9999-01-01
465003,d001,1991-11-03,9999-01-01
465023,d001,1989-12-19,9999-01-01
465034,d001,1999-10-07,9999-01-01
465056,d001,1985-04-23,9999-01-01
465128,d001,1992-10-28,9999-01-01
465181,d001,1992-02-19,9999-01-01
465182,d001,1995-08-27,9999-01-01
465184,d001,1989-12-31,9999-01-01
465216,d001,1992-07-10,9999-01-01
465241,d001,1991-06-05,9999-01-01
465252,d001,1990-11-26,2001-02-26
465261,d001,1990-05-25,1994-06-23
465263,d001,2000-07-16,2002-01-03
465268,d001,1987-01-02,9999-01-01
465274,d001,1997-08-11,9999-01-01
465298,d001,1996-05-10,9999-01-01
465319,d001,1987-11-28,9999-01-01
465337,d001,1996-09-25,9999-01-01
465343,d001,1985-08-08,9999-01-01
465390,d001,1997-08-10,9999-01-01
465409,d001,1985-08-27,9999-01-01
465411,d001,1992-12-03,9999-01-01
465421,d001,1990-12-19,9999-01-01
465424,d001,1985-04-26,9999-01-01
465444,d001,1991-08-14,9999-01-01
465455,d001,1985-05-30,9999-01-01
465469,d001,2000-07-06,9999-01-01
465490,d001,1986-08-17,9999-01-01
465503,d001,1988-09-07,9999-01-01
465505,d001,1994-12-07,9999-01-01
465512,d001,1990-08-31,9999-01-01
465558,d001,1987-02-24,9999-01-01
465592,d001,1998-06-11,9999-01-01
465598,d001,1992-03-11,9999-01-01
465601,d001,1992-03-12,9999-01-01
465604,d001,1994-11-03,9999-01-01
465620,d001,1988-08-08,9999-01-01
465625,d001,1996-10-04,1997-07-07
465636,d001,2001-11-29,9999-01-01
465640,d001,1996-09-04,9999-01-01
465647,d001,1994-07-08,9999-01-01
465663,d001,1996-09-21,9999-01-01
465678,d001,1995-02-05,1996-11-02
465681,d001,1988-10-11,9999-01-01
465687,d001,1991-04-15,9999-01-01
465721,d001,1999-09-07,2002-06-28
465731,d001,1987-02-04,9999-01-01
465734,d001,1999-02-23,9999-01-01
465753,d001,1986-07-07,1999-07-28
465756,d001,1986-04-04,9999-01-01
465759,d001,2000-02-25,9999-01-01
465785,d001,1995-10-08,9999-01-01
465788,d001,1985-02-24,9999-01-01
465801,d001,1985-04-02,9999-01-01
465823,d001,1997-02-23,9999-01-01
465826,d001,1994-12-24,9999-01-01
465866,d001,1994-05-06,1997-07-17
465867,d001,1987-06-26,9999-01-01
465882,d001,1994-07-19,9999-01-01
465883,d001,1988-05-01,9999-01-01
465899,d001,1995-09-12,1996-09-25
465908,d001,1994-10-07,9999-01-01
465912,d001,1999-11-23,9999-01-01
465923,d001,1994-10-11,9999-01-01
465925,d001,1991-12-24,9999-01-01
465926,d001,1989-04-18,9999-01-01
465933,d001,1997-09-09,9999-01-01
465949,d001,1991-05-18,9999-01-01
465959,d001,1991-08-03,1994-04-23
465968,d001,1999-06-28,9999-01-01
465972,d001,2000-01-23,9999-01-01
465998,d001,1997-12-02,9999-01-01
466020,d001,1997-05-31,9999-01-01
466021,d001,1996-12-28,9999-01-01
466026,d001,2001-10-20,9999-01-01
466035,d001,2001-07-30,9999-01-01
466047,d001,1993-11-19,1995-12-06
466051,d001,1986-10-21,9999-01-01
466063,d001,1993-08-13,9999-01-01
466112,d001,1999-05-06,9999-01-01
466141,d001,1998-05-29,9999-01-01
466148,d001,1988-02-03,9999-01-01
466154,d001,1996-12-17,9999-01-01
466184,d001,1994-09-24,9999-01-01
466191,d001,1986-02-10,9999-01-01
466223,d001,1994-02-01,9999-01-01
466234,d001,1989-10-17,9999-01-01
466289,d001,1993-04-01,9999-01-01
466290,d001,1992-08-27,2000-11-25
466324,d001,1998-12-21,9999-01-01
466326,d001,1989-07-16,9999-01-01
466358,d001,1987-12-31,9999-01-01
466372,d001,1996-05-16,2001-05-18
466382,d001,1997-12-04,2001-01-28
466401,d001,1995-07-28,2001-02-17
466403,d001,1992-01-27,1999-08-02
466422,d001,1989-06-12,9999-01-01
466427,d001,1998-09-01,9999-01-01
466439,d001,1988-02-20,1994-11-19
466447,d001,1998-07-27,9999-01-01
466482,d001,1988-05-18,9999-01-01
466498,d001,1996-01-29,9999-01-01
466518,d001,2001-09-26,9999-01-01
466519,d001,1993-03-12,9999-01-01
466545,d001,2000-04-29,9999-01-01
466546,d001,1999-03-17,2002-03-10
466553,d001,1991-01-12,1996-11-22
466559,d001,1985-03-13,9999-01-01
466571,d001,1988-03-14,1994-12-02
466572,d001,1985-07-13,9999-01-01
466574,d001,1992-04-03,9999-01-01
466591,d001,1998-03-02,9999-01-01
466593,d001,1998-02-02,9999-01-01
466596,d001,1990-03-02,9999-01-01
466600,d001,1986-02-11,9999-01-01
466602,d001,1988-10-27,9999-01-01
466603,d001,1991-08-01,9999-01-01
466618,d001,1992-07-23,1993-09-09
466624,d001,1985-02-13,9999-01-01
466635,d001,1988-05-24,9999-01-01
466646,d001,1995-02-11,9999-01-01
466652,d001,1998-06-17,2000-06-30
466657,d001,1992-08-24,1998-01-18
466662,d001,1986-09-26,9999-01-01
466672,d001,1998-03-08,9999-01-01
466688,d001,1989-04-16,9999-01-01
466732,d001,1989-09-24,9999-01-01
466735,d001,2000-12-07,9999-01-01
466753,d001,1986-08-12,9999-01-01
466755,d001,2001-07-30,9999-01-01
466762,d001,1998-05-09,9999-01-01
466810,d001,1991-12-07,9999-01-01
466812,d001,1998-12-17,2000-03-05
466841,d001,1989-01-02,9999-01-01
466845,d001,1986-04-06,9999-01-01
466852,d001,1985-05-07,9999-01-01
466865,d001,1989-05-25,1999-04-14
466876,d001,1995-06-18,9999-01-01
466878,d001,1988-10-02,9999-01-01
466915,d001,1996-07-15,9999-01-01
466924,d001,1995-06-05,9999-01-01
466929,d001,1986-08-21,1999-12-20
466943,d001,2002-03-07,9999-01-01
466971,d001,1996-06-01,9999-01-01
466989,d001,1988-04-13,9999-01-01
467042,d001,1993-03-13,9999-01-01
467051,d001,1991-07-20,1995-02-07
467134,d001,1986-09-24,9999-01-01
467139,d001,1996-07-06,9999-01-01
467215,d001,1999-10-03,9999-01-01
467245,d001,1996-12-30,9999-01-01
467262,d001,1994-04-07,9999-01-01
467283,d001,1999-01-01,9999-01-01
467292,d001,1986-03-26,9999-01-01
467353,d001,1998-07-19,9999-01-01
467387,d001,1994-09-12,9999-01-01
467422,d001,1989-10-14,2002-02-15
467435,d001,1992-01-05,9999-01-01
467440,d001,1992-09-28,9999-01-01
467471,d001,1989-06-21,9999-01-01
467473,d001,1985-04-05,9999-01-01
467475,d001,1998-04-23,1999-02-09
467487,d001,1992-09-15,9999-01-01
467517,d001,1990-07-18,1999-06-26
467534,d001,1999-05-05,9999-01-01
467582,d001,1994-05-27,9999-01-01
467591,d001,2001-03-06,9999-01-01
467595,d001,1995-04-24,9999-01-01
467629,d001,1993-06-18,9999-01-01
467637,d001,1997-02-20,9999-01-01
467640,d001,1994-03-06,9999-01-01
467657,d001,1992-12-05,9999-01-01
467667,d001,1989-03-23,9999-01-01
467677,d001,1998-12-19,9999-01-01
467719,d001,2000-12-18,9999-01-01
467745,d001,1994-09-30,9999-01-01
467760,d001,1988-11-09,9999-01-01
467793,d001,2000-08-29,9999-01-01
467795,d001,1992-12-14,9999-01-01
467817,d001,1997-07-08,9999-01-01
467841,d001,1997-11-05,9999-01-01
467842,d001,1985-03-19,1999-08-05
467860,d001,1988-01-13,9999-01-01
467886,d001,1996-01-24,9999-01-01
467894,d001,1997-02-23,9999-01-01
467912,d001,1999-09-16,2000-08-14
467928,d001,2001-01-07,9999-01-01
467961,d001,1991-11-09,2001-08-23
467984,d001,1992-10-09,9999-01-01
467987,d001,2001-03-24,9999-01-01
468014,d001,1994-12-29,9999-01-01
468045,d001,1997-06-26,9999-01-01
468060,d001,2000-08-16,9999-01-01
468071,d001,1998-06-07,2001-05-07
468072,d001,1987-12-17,1992-06-11
468078,d001,1987-06-12,1994-09-20
468084,d001,1995-02-16,9999-01-01
468091,d001,1989-08-21,9999-01-01
468113,d001,1989-07-13,9999-01-01
468119,d001,1995-09-22,9999-01-01
468130,d001,2000-06-08,9999-01-01
468149,d001,1997-08-21,9999-01-01
468166,d001,1990-05-20,1996-03-14
468203,d001,1992-10-09,9999-01-01
468215,d001,1995-04-07,9999-01-01
468220,d001,1992-05-01,9999-01-01
468222,d001,1995-06-07,9999-01-01
468224,d001,1994-06-06,9999-01-01
468234,d001,1999-10-30,9999-01-01
468239,d001,1996-05-24,9999-01-01
468265,d001,1986-11-16,9999-01-01
468271,d001,1990-06-28,9999-01-01
468285,d001,1985-11-30,9999-01-01
468303,d001,1999-08-08,9999-01-01
468320,d001,1987-09-07,9999-01-01
468329,d001,1993-12-09,9999-01-01
468381,d001,1987-10-14,9999-01-01
468408,d001,1999-03-28,9999-01-01
468422,d001,1991-12-29,9999-01-01
468435,d001,1993-11-22,9999-01-01
468440,d001,1997-01-31,1998-04-03
468465,d001,1987-02-08,9999-01-01
468484,d001,1997-03-13,2001-12-31
468497,d001,1994-10-25,9999-01-01
468510,d001,1988-10-23,1992-10-26
468522,d001,1994-12-04,9999-01-01
468542,d001,1993-09-13,9999-01-01
468550,d001,1986-06-04,9999-01-01
468555,d001,1999-08-13,2002-02-11
468556,d001,1997-06-17,1999-02-22
468562,d001,1989-04-12,1991-03-03
468565,d001,1997-05-30,9999-01-01
468569,d001,1996-11-20,9999-01-01
468580,d001,1990-10-01,9999-01-01
468588,d001,1985-09-20,9999-01-01
468591,d001,1994-01-27,9999-01-01
468594,d001,1987-05-18,1995-10-27
468596,d001,1998-03-24,9999-01-01
468616,d001,1996-05-28,9999-01-01
468647,d001,1986-01-02,9999-01-01
468657,d001,1986-10-12,9999-01-01
468661,d001,1997-02-02,9999-01-01
468713,d001,1995-10-14,9999-01-01
468730,d001,1989-01-03,9999-01-01
468735,d001,1988-08-20,1989-12-02
468770,d001,1997-08-27,2000-02-11
468775,d001,1999-06-09,2002-06-01
468780,d001,1998-10-07,9999-01-01
468791,d001,1996-11-15,9999-01-01
468803,d001,1996-07-25,9999-01-01
468825,d001,1995-12-26,9999-01-01
468839,d001,1999-05-31,9999-01-01
468844,d001,1988-09-30,9999-01-01
468849,d001,1988-06-13,1998-06-27
468851,d001,1987-11-23,9999-01-01
468871,d001,1987-02-15,9999-01-01
468876,d001,1997-04-06,9999-01-01
468881,d001,1995-02-15,9999-01-01
468883,d001,1993-02-21,9999-01-01
468888,d001,1993-09-09,9999-01-01
468890,d001,1993-08-23,9999-01-01
468894,d001,1996-07-27,1998-05-29
468896,d001,1989-06-30,9999-01-01
468933,d001,1987-12-02,1989-01-28
468953,d001,1993-02-06,2002-07-01
468983,d001,1995-01-11,9999-01-01
468999,d001,1993-04-11,1994-09-16
469011,d001,1999-05-30,9999-01-01
469018,d001,1996-08-15,9999-01-01
469050,d001,1993-11-01,9999-01-01
469065,d001,1990-10-09,2001-09-27
469080,d001,1996-04-29,1998-02-26
469083,d001,1986-12-28,9999-01-01
469094,d001,1995-11-14,9999-01-01
469095,d001,1997-05-26,9999-01-01
469126,d001,1996-04-28,9999-01-01
469151,d001,1990-10-30,9999-01-01
469153,d001,1994-05-14,9999-01-01
469155,d001,1992-06-22,9999-01-01
469168,d001,1988-03-28,9999-01-01
469177,d001,1993-02-04,9999-01-01
469189,d001,1985-10-17,9999-01-01
469190,d001,1987-05-11,9999-01-01
469193,d001,1987-02-18,9999-01-01
469210,d001,1994-05-04,1994-09-22
469214,d001,1987-07-19,1990-02-24
469257,d001,1998-11-05,9999-01-01
469282,d001,1995-07-24,9999-01-01
469294,d001,1996-01-13,9999-01-01
469320,d001,1991-04-04,9999-01-01
469341,d001,1995-12-20,9999-01-01
469402,d001,1991-08-12,1997-07-04
469425,d001,2001-04-18,9999-01-01
469433,d001,1992-06-28,9999-01-01
469451,d001,1991-08-15,9999-01-01
469464,d001,1998-06-03,9999-01-01
469476,d001,1990-10-29,9999-01-01
469479,d001,1987-09-23,9999-01-01
469489,d001,1988-02-15,9999-01-01
469506,d001,1993-04-06,9999-01-01
469507,d001,1993-07-02,9999-01-01
469511,d001,1997-07-19,9999-01-01
469515,d001,1993-07-31,1999-05-19
469521,d001,1985-10-13,1994-09-02
469532,d001,1993-05-16,1993-09-10
469556,d001,1991-01-28,9999-01-01
469579,d001,1988-07-26,9999-01-01
469585,d001,1997-10-07,9999-01-01
469591,d001,1993-06-13,1998-12-25
469625,d001,1988-08-29,9999-01-01
469638,d001,1999-06-04,9999-01-01
469659,d001,1995-05-13,2001-11-29
469672,d001,1990-03-27,9999-01-01
469682,d001,1998-01-21,2001-10-28
469688,d001,2000-01-20,9999-01-01
469705,d001,1985-04-16,9999-01-01
469711,d001,1996-12-26,2000-06-26
469717,d001,1991-10-07,9999-01-01
469752,d001,1989-03-11,9999-01-01
469762,d001,1990-07-03,9999-01-01
469779,d001,1986-08-05,9999-01-01
469787,d001,1986-10-07,9999-01-01
469798,d001,1992-02-14,9999-01-01
469801,d001,1987-11-18,9999-01-01
469828,d001,1997-05-23,9999-01-01
469882,d001,1989-01-12,9999-01-01
469890,d001,1999-09-05,2001-08-23
469899,d001,1992-10-05,9999-01-01
469904,d001,1985-08-11,9999-01-01
469939,d001,1995-01-28,9999-01-01
469956,d001,1991-05-03,9999-01-01
469959,d001,1993-10-30,1999-10-04
469961,d001,1989-03-01,9999-01-01
469963,d001,1999-01-13,2000-04-30
469964,d001,1991-08-18,9999-01-01
469992,d001,1997-03-19,9999-01-01
470004,d001,2000-12-05,9999-01-01
470013,d001,1999-10-31,9999-01-01
470018,d001,1999-05-30,9999-01-01
470033,d001,1993-04-06,9999-01-01
470042,d001,1995-12-27,9999-01-01
470043,d001,1995-11-12,9999-01-01
470052,d001,2001-11-30,9999-01-01
470061,d001,1985-02-10,9999-01-01
470090,d001,1999-12-18,2001-03-13
470103,d001,1991-05-05,9999-01-01
470110,d001,1991-07-01,9999-01-01
470129,d001,2000-01-27,9999-01-01
470133,d001,1990-07-23,9999-01-01
470135,d001,1990-01-30,9999-01-01
470149,d001,1998-07-23,9999-01-01
470154,d001,1997-04-17,1997-10-11
470163,d001,1995-05-19,9999-01-01
470169,d001,1995-09-24,9999-01-01
470175,d001,2001-10-31,9999-01-01
470198,d001,1996-03-13,1997-08-16
470229,d001,1996-03-29,9999-01-01
470236,d001,1993-03-25,9999-01-01
470253,d001,1991-08-24,9999-01-01
470264,d001,1999-07-12,9999-01-01
470265,d001,1990-11-08,9999-01-01
470267,d001,1991-11-21,1994-10-02
470287,d001,1999-07-17,9999-01-01
470349,d001,1991-11-20,9999-01-01
470368,d001,1997-08-15,9999-01-01
470372,d001,1990-09-22,9999-01-01
470375,d001,2000-12-03,9999-01-01
470376,d001,1998-11-05,9999-01-01
470386,d001,1989-03-31,9999-01-01
470395,d001,1992-03-27,1993-04-07
470407,d001,1996-07-19,9999-01-01
470470,d001,1996-05-17,9999-01-01
470487,d001,1990-07-13,2000-12-04
470497,d001,1992-06-05,9999-01-01
470499,d001,1991-02-12,9999-01-01
470514,d001,1994-09-22,9999-01-01
470531,d001,1987-11-20,9999-01-01
