emp_no,dept_no,from_date,to_date
440209,d002,19-11-1991,29-11-1993
440229,d002,12-10-1998,16-04-2002
440242,d002,05-10-1997,24-03-1998
440279,d002,18-09-1996,01-01-9999
440305,d002,18-11-1987,01-01-9999
440317,d002,22-02-1986,29-01-1992
440377,d002,16-02-1999,22-07-1999
440382,d002,25-09-1991,01-01-9999
440401,d002,27-11-1998,24-04-1999
440410,d002,17-03-1989,01-01-9999
440431,d002,10-12-1997,01-01-9999
440458,d002,14-11-1999,01-01-9999
440482,d002,14-08-1988,01-01-9999
440538,d002,06-01-1996,01-01-9999
440576,d002,19-06-1993,01-01-9999
440606,d002,19-06-1990,01-01-9999
440620,d002,01-09-1999,28-05-2002
440647,d002,19-09-1985,01-01-9999
440663,d002,09-12-1998,01-01-9999
440678,d002,04-06-1998,12-02-2000
440687,d002,08-03-1992,01-01-9999
440700,d002,12-01-1990,01-01-9999
440745,d002,01-06-1997,01-01-9999
440765,d002,22-06-1996,01-01-9999
440846,d002,02-10-1997,01-01-9999
440852,d002,09-04-1998,01-01-9999
440862,d002,14-05-1996,01-01-9999
440873,d002,25-03-1998,01-01-9999
440910,d002,06-05-1987,01-01-9999
440932,d002,17-12-1994,11-07-2002
440947,d002,23-12-1997,01-01-9999
440952,d002,10-05-1996,30-11-2001
440980,d002,25-02-1994,20-05-2000
441019,d002,30-08-1999,01-01-9999
441065,d002,17-09-1990,01-01-9999
441068,d002,10-05-1989,01-01-9999
441085,d002,17-12-1998,01-01-9999
441119,d002,27-06-1995,01-01-9999
441122,d002,07-11-1996,01-01-9999
441134,d002,25-09-1985,01-01-9999
441136,d002,17-12-1989,01-01-9999
441160,d002,16-08-1988,01-01-9999
441162,d002,18-04-1990,01-01-9999
441216,d002,10-05-1997,01-01-9999
441260,d002,29-09-1996,01-01-9999
441316,d002,08-11-1998,01-01-9999
441345,d002,10-10-1994,05-10-1997
441358,d002,05-11-1986,05-12-1991
441374,d002,12-06-1994,01-01-9999
441426,d002,05-01-1996,01-01-9999
441441,d002,11-11-1995,01-01-9999
441498,d002,21-12-1995,01-01-9999
441502,d002,17-10-1988,26-08-1993
441539,d002,07-02-1991,01-01-9999
441542,d002,10-06-1996,01-01-9999
441573,d002,11-07-1998,01-01-9999
441639,d002,08-05-1989,01-01-9999
441648,d002,31-12-1985,02-06-2002
441658,d002,30-12-1996,21-03-1998
441659,d002,11-03-1994,01-01-9999
441665,d002,24-05-1989,24-08-1995
441692,d002,28-12-1988,01-01-9999
441730,d002,22-06-1998,24-06-1999
441765,d002,04-03-1994,15-06-1999
441778,d002,26-06-1987,15-08-1999
441791,d002,17-01-1994,01-01-9999
441805,d002,07-04-1993,01-01-9999
441813,d002,10-05-1998,01-01-9999
441822,d002,09-11-1989,01-01-9999
441844,d002,17-01-1990,01-01-9999
441863,d002,23-09-1991,01-01-9999
441877,d002,21-07-1993,01-01-9999
441886,d002,29-07-1998,01-01-9999
441910,d002,24-03-1992,01-01-9999
441918,d002,01-12-1987,01-01-9999
441942,d002,17-10-1997,01-01-9999
441967,d002,30-10-1994,01-01-9999
441982,d002,16-08-1997,01-01-9999
441984,d002,03-07-1986,17-07-2000
441986,d002,11-01-1988,01-01-9999
442015,d002,27-10-1994,01-01-9999
442016,d002,06-09-1986,01-01-9999
442019,d002,02-10-1988,01-01-9999
442024,d002,10-12-1990,21-01-2002
442028,d002,17-07-1994,07-07-1998
442043,d002,21-05-1986,07-10-1988
442045,d002,22-11-1986,01-01-9999
442051,d002,16-03-1991,01-01-9999
442055,d002,30-01-1991,01-01-9999
442056,d002,13-04-1991,01-01-9999
442073,d002,18-04-1987,01-01-9999
442088,d002,13-01-1989,04-07-1996
442109,d002,14-02-1990,01-01-9999
442145,d002,22-03-1993,03-11-1998
442185,d002,18-09-1992,01-01-9999
442187,d002,17-03-1994,01-01-9999
442195,d002,02-12-1996,01-01-9999
442197,d002,02-09-1988,01-01-9999
442198,d002,22-04-1989,01-01-9999
442206,d002,29-12-1994,22-05-2001
442207,d002,17-02-1988,01-01-9999
442225,d002,06-02-1994,01-01-9999
442232,d002,26-09-1991,01-01-9999
442234,d002,16-05-1990,01-01-9999
442259,d002,10-10-1994,01-01-9999
442263,d002,29-06-1993,01-01-9999
442288,d002,17-05-1988,01-01-9999
442321,d002,21-06-1997,01-01-9999
442351,d002,08-02-1990,01-01-9999
442413,d002,14-02-1991,01-01-9999
442475,d002,30-10-1998,28-11-1999
442476,d002,05-11-1992,01-01-9999
442483,d002,06-12-1995,12-12-1999
442486,d002,22-12-1995,01-01-9999
442505,d002,12-05-1999,30-08-2001
442513,d002,01-10-1990,01-01-9999
442518,d002,13-07-1995,01-01-9999
442527,d002,24-06-1987,01-01-9999
442544,d002,29-07-1987,11-05-1988
442548,d002,17-07-1994,01-01-9999
442637,d002,07-11-1998,14-06-1999
442640,d002,18-02-1985,01-01-9999
442688,d002,02-04-1987,01-01-9999
442703,d002,06-10-1999,29-10-2000
442707,d002,06-07-1998,01-01-9999
442716,d002,16-03-1995,01-01-9999
442744,d002,21-07-1991,01-01-9999
442745,d002,04-03-1996,01-01-9999
442753,d002,14-07-1985,01-01-9999
442777,d002,02-09-1993,01-01-9999
442809,d002,23-01-1995,01-01-9999
442829,d002,06-05-1989,01-01-9999
442846,d002,22-04-1987,01-01-9999
442916,d002,16-06-1998,01-01-9999
442923,d002,18-04-1994,01-01-9999
442935,d002,18-09-1988,01-01-9999
442957,d002,21-03-1994,01-01-9999
442965,d002,24-12-1994,01-01-9999
442969,d002,08-12-1999,01-01-9999
442982,d002,26-03-1994,27-03-1994
442983,d002,08-10-1992,01-01-9999
443023,d002,05-04-1985,01-01-9999
443044,d002,10-03-1996,01-01-9999
443050,d002,02-02-1993,12-05-2000
443051,d002,25-07-1987,01-01-9999
443076,d002,29-01-1995,01-01-9999
443099,d002,31-10-1994,01-01-9999
443104,d002,20-01-1994,01-01-9999
443116,d002,06-08-1997,01-01-9999
443165,d002,30-05-1992,01-01-9999
443172,d002,18-09-1996,01-01-9999
443225,d002,13-02-1985,01-01-9999
443231,d002,11-09-1990,13-01-1991
443245,d002,10-03-1989,01-01-9999
443269,d002,07-09-1995,03-01-1997
443320,d002,18-05-1985,01-01-9999
443347,d002,26-10-1994,25-07-1999
443349,d002,20-06-1990,01-01-9999
443352,d002,30-09-1997,26-11-2001
443368,d002,01-02-2000,01-01-9999
443370,d002,07-05-1989,01-01-9999
443417,d002,25-01-1988,01-01-9999
443487,d002,15-09-1989,01-01-9999
443500,d002,14-07-1992,01-01-9999
443522,d002,19-06-1998,01-01-9999
443523,d002,09-05-1990,11-06-1991
443532,d002,05-05-1991,26-05-1991
443547,d002,29-07-1987,01-01-9999
443595,d002,26-05-1994,01-01-9999
443620,d002,28-03-1996,23-04-1997
443675,d002,24-10-1986,20-10-1997
443682,d002,25-03-1999,01-01-9999
443683,d002,15-07-1996,26-12-2000
443684,d002,01-12-1996,01-01-9999
443761,d002,19-07-1993,01-01-9999
443765,d002,22-03-1998,01-01-9999
443774,d002,12-01-1994,01-01-9999
443784,d002,10-01-1991,01-01-9999
443831,d002,11-07-1988,08-09-1994
443837,d002,10-04-1998,21-06-2002
443850,d002,02-04-1989,01-01-9999
443862,d002,04-06-1998,02-05-1999
443888,d002,03-01-1991,01-01-9999
443906,d002,02-08-1996,01-01-9999
443913,d002,10-08-1989,01-01-9999
443943,d002,10-01-1990,01-01-9999
443946,d002,22-06-1988,31-05-1997
443952,d002,01-08-1998,11-10-1999
443962,d002,15-01-1994,01-01-9999
443972,d002,22-06-1991,31-07-1997
443985,d002,05-09-1994,01-01-9999
443992,d002,04-02-1997,01-01-9999
444013,d002,05-06-1986,01-01-9999
444073,d002,07-11-1989,01-01-9999
444095,d002,21-06-1997,01-01-9999
444107,d002,07-07-1995,01-01-9999
444150,d002,17-08-1997,26-01-1999
444175,d002,24-09-1985,01-01-9999
444212,d002,24-09-1986,01-01-9999
444216,d002,05-07-1992,01-01-9999
444249,d002,15-09-1996,01-01-9999
444261,d002,05-04-1992,01-01-9999
444267,d002,26-09-1991,01-01-9999
444305,d002,20-02-1989,01-01-9999
444331,d002,07-04-1993,01-01-9999
444350,d002,14-10-1993,01-01-9999
444358,d002,08-05-1985,01-01-9999
444374,d002,19-06-1988,01-01-9999
444382,d002,06-10-1990,01-01-9999
444476,d002,05-03-1988,01-01-9999
444478,d002,07-02-1997,21-11-1997
444486,d002,13-03-1987,01-01-9999
444490,d002,04-08-1998,01-01-9999
444491,d002,23-11-1994,01-01-9999
444498,d002,04-09-1992,01-01-9999
444511,d002,17-07-1987,01-01-9999
444513,d002,30-10-2001,01-01-9999
444526,d002,16-06-1986,01-01-9999
444544,d002,13-02-1990,13-05-1995
444618,d002,21-06-1998,11-11-1998
444661,d002,31-08-1994,01-01-9999
444668,d002,20-02-1998,01-01-9999
444673,d002,22-06-1986,01-01-9999
444691,d002,20-10-1987,01-01-9999
444692,d002,12-08-1999,01-01-9999
444696,d002,23-06-1996,02-07-1997
444699,d002,19-08-1987,01-01-9999
444711,d002,26-02-1989,01-01-9999
444719,d002,27-09-1987,14-10-1995
444745,d002,27-01-1997,01-01-9999
444751,d002,27-05-1999,01-01-9999
444760,d002,16-04-1989,01-01-9999
444791,d002,28-07-1997,01-01-9999
444802,d002,23-02-1988,01-01-9999
444831,d002,03-09-1996,01-01-9999
444833,d002,16-11-1987,01-01-9999
444852,d002,15-02-1985,01-01-9999
444853,d002,14-01-1989,01-01-9999
444867,d002,11-02-1987,01-01-9999
444881,d002,21-10-1996,01-01-9999
444926,d002,03-09-1992,19-09-2000
444927,d002,06-11-1997,01-01-9999
444941,d002,31-01-1986,01-01-9999
444969,d002,08-09-1994,01-01-9999
445031,d002,29-10-1986,01-01-9999
445032,d002,24-10-1985,24-12-1985
445183,d002,24-08-1995,01-01-9999
445197,d002,12-11-1998,01-10-2000
445273,d002,15-09-1989,01-01-9999
445274,d002,15-03-1988,01-01-9999
445304,d002,19-10-1987,01-01-9999
445349,d002,23-11-1989,08-05-1994
445365,d002,15-12-1996,01-01-9999
445400,d002,30-10-1996,26-06-2001
445402,d002,05-02-1985,01-01-9999
445415,d002,11-03-1999,01-01-9999
445418,d002,30-06-1995,01-01-9999
445451,d002,01-08-1986,01-01-9999
445457,d002,29-07-2002,01-01-9999
445472,d002,30-06-1992,01-01-9999
445504,d002,20-04-1987,01-01-9999
445515,d002,08-11-1999,01-01-9999
445529,d002,28-01-1995,01-01-9999
445549,d002,21-12-1999,30-12-2000
445587,d002,23-10-1991,01-01-9999
445605,d002,16-11-1997,01-01-9999
445608,d002,22-03-1986,01-01-9999
445622,d002,05-11-1996,01-01-9999
445663,d002,26-10-1989,27-11-1994
445665,d002,13-10-1997,01-01-9999
445680,d002,29-04-1992,01-01-9999
445708,d002,20-07-1987,15-09-1989
445763,d002,04-10-1990,01-01-9999
445797,d002,27-12-1985,01-01-9999
445819,d002,20-03-1990,24-04-1995
445838,d002,28-10-1986,01-01-9999
445868,d002,29-03-1998,01-01-9999
445892,d002,14-04-1993,01-01-9999
445908,d002,25-04-1995,01-01-9999
445933,d002,26-10-1986,01-09-1988
445934,d002,07-12-1998,01-01-9999
446022,d002,17-07-1999,01-01-9999
446066,d002,06-01-1987,01-01-9999
446097,d002,17-10-1986,01-01-9999
446109,d002,02-09-1995,06-06-2000
446120,d002,11-09-1992,01-01-9999
446125,d002,29-09-1990,01-01-9999
446174,d002,24-09-1989,01-01-9999
446189,d002,07-05-1988,01-01-9999
446216,d002,05-12-1991,01-01-9999
446225,d002,11-01-1989,21-05-1994
446230,d002,27-03-1993,01-01-9999
446364,d002,29-04-1988,01-01-9999
446376,d002,30-11-1994,01-01-9999
446377,d002,25-01-1992,01-01-9999
446434,d002,25-12-1986,01-01-9999
446442,d002,10-06-1989,01-01-9999
446484,d002,09-07-1989,01-01-9999
446511,d002,02-07-1986,01-01-9999
446515,d002,31-12-1985,01-01-9999
446525,d002,14-04-1992,01-01-9999
446542,d002,01-05-1987,01-01-9999
446563,d002,25-09-1990,01-01-9999
446582,d002,08-10-1995,01-01-9999
446584,d002,07-10-1989,30-10-1998
446605,d002,26-07-1990,01-01-9999
446607,d002,08-11-1988,01-01-9999
446612,d002,18-06-1985,24-11-1995
446616,d002,13-05-1993,01-01-9999
446646,d002,10-09-1995,01-01-9999
446660,d002,18-05-1990,09-11-1992
446662,d002,29-12-1997,01-01-9999
446667,d002,21-10-1998,22-02-2000
446675,d002,22-05-1990,01-01-9999
446677,d002,15-01-1996,03-01-1997
446682,d002,11-09-1999,01-01-9999
446684,d002,02-10-1985,01-01-9999
446692,d002,08-11-1999,20-12-2001
446699,d002,20-09-1986,20-12-1988
446769,d002,18-08-1985,19-08-1985
446804,d002,18-07-1987,01-01-9999
446807,d002,21-09-1985,01-01-9999
446818,d002,04-12-1993,01-01-9999
446829,d002,04-04-1995,01-01-9999
446841,d002,14-08-1986,01-01-9999
446902,d002,11-10-1993,01-01-9999
446907,d002,19-06-1985,01-01-9999
446911,d002,14-10-1996,01-01-9999
446963,d002,12-01-1995,01-01-9999
446966,d002,03-07-1988,01-01-9999
446972,d002,20-01-1995,01-01-9999
447007,d002,25-06-1995,22-12-1999
447020,d002,15-06-1996,01-01-9999
447074,d002,06-10-1989,01-01-9999
447081,d002,07-04-1989,01-01-9999
447082,d002,15-05-1999,01-01-9999
447111,d002,10-10-1997,01-01-9999
447118,d002,19-11-1991,01-01-9999
447150,d002,18-07-1988,03-05-1995
447245,d002,07-10-1995,01-01-9999
447248,d002,28-02-1986,01-01-9999
447254,d002,18-09-1994,12-03-2001
447278,d002,06-08-1985,04-10-1991
447314,d002,19-12-1992,01-01-9999
447318,d002,03-02-1992,01-01-9999
447368,d002,28-08-1985,01-01-9999
447391,d002,26-06-1985,01-01-9999
447404,d002,20-07-1997,01-01-9999
447426,d002,29-01-1986,01-01-9999
447449,d002,16-03-1997,01-01-9999
447473,d002,23-09-1990,01-01-9999
447478,d002,20-03-1995,01-01-9999
447487,d002,24-12-1985,25-05-1998
447490,d002,21-08-1996,03-11-1997
447491,d002,15-10-1992,22-06-1995
447502,d002,02-05-1997,01-01-9999
447530,d002,16-06-1988,01-01-9999
447535,d002,13-03-1993,01-01-9999
447542,d002,01-03-1997,12-03-1997
447561,d002,02-12-1986,01-01-9999
447563,d002,01-03-1992,01-01-9999
447569,d002,21-09-1994,01-01-9999
447597,d002,19-05-1994,02-10-1996
447618,d002,30-03-1999,01-01-9999
447637,d002,30-01-1989,01-01-9999
447645,d002,02-11-1996,01-01-9999
447666,d002,25-04-1997,01-01-9999
447670,d002,19-12-1993,01-01-9999
447673,d002,30-03-1999,01-01-9999
447678,d002,19-11-1997,01-01-9999
447720,d002,26-07-1996,01-01-9999
447765,d002,23-11-1987,01-01-9999
447787,d002,05-02-1991,01-01-9999
447804,d002,01-05-1987,01-01-9999
447819,d002,08-02-1994,01-01-9999
447825,d002,25-10-1985,01-01-9999
447826,d002,06-01-1988,01-01-9999
447843,d002,30-03-1990,01-01-9999
447844,d002,27-07-1993,01-01-9999
447848,d002,22-02-1998,01-01-9999
447859,d002,15-04-1997,01-01-9999
447880,d002,08-11-1985,01-01-9999
447905,d002,20-09-1985,01-01-9999
447944,d002,05-12-1993,01-01-9999
447947,d002,17-04-1996,19-11-1999
447959,d002,06-12-1998,01-01-9999
447972,d002,19-11-1998,01-01-9999
447976,d002,11-06-1990,07-02-2002
448018,d002,03-11-1991,01-01-9999
448030,d002,14-05-1988,01-01-9999
448046,d002,30-04-1987,01-01-9999
448061,d002,22-05-1985,01-09-1988
448077,d002,29-01-1991,01-01-9999
448117,d002,17-01-1997,29-03-1998
448127,d002,21-04-1990,01-01-9999
448156,d002,26-12-1986,01-01-9999
448170,d002,02-10-1989,01-01-9999
448172,d002,14-01-1989,01-01-9999
448173,d002,28-07-1998,04-08-2001
448183,d002,20-08-1995,01-01-9999
448242,d002,21-01-1986,21-10-1993
448251,d002,22-06-1990,01-01-9999
448255,d002,04-01-1997,01-01-9999
448262,d002,24-12-1988,01-01-9999
448306,d002,18-10-1987,01-01-9999
448366,d002,05-10-1986,01-01-9999
448421,d002,20-03-1993,01-01-9999
448424,d002,19-05-1996,01-01-9999
448428,d002,01-05-1998,01-01-9999
448442,d002,26-12-1989,01-01-9999
448452,d002,30-07-1988,01-01-9999
448486,d002,05-07-1989,01-01-9999
448502,d002,14-05-1999,01-01-9999
448508,d002,21-04-1987,01-01-9999
448523,d002,04-09-1992,01-01-9999
448559,d002,02-01-1989,01-01-9999
448571,d002,24-03-1986,18-10-1994
448593,d002,31-08-1986,15-02-1998
448630,d002,05-12-1992,01-01-9999
448661,d002,11-10-1990,01-01-9999
448665,d002,19-03-1991,01-01-9999
448672,d002,09-01-1996,01-01-9999
448699,d002,29-09-1996,25-05-2001
448707,d002,25-06-1986,01-01-9999
448714,d002,05-06-1988,27-05-1991
448725,d002,29-05-1997,01-01-9999
448728,d002,12-12-1996,01-01-9999
448734,d002,14-08-1985,01-01-9999
448793,d002,23-10-1998,01-01-9999
448804,d002,21-02-1991,01-01-9999
448818,d002,03-01-1988,01-01-9999
448862,d002,15-07-1996,01-01-9999
448898,d002,07-04-1996,01-01-9999
448914,d002,10-04-1985,01-01-9999
448922,d002,05-03-1989,21-05-1991
448965,d002,22-03-1989,01-01-9999
448968,d002,21-11-1991,01-01-9999
448971,d002,19-07-1986,01-01-9999
448972,d002,04-07-1995,01-01-9999
448973,d002,14-11-1993,08-09-1997
448994,d002,11-02-1997,01-01-9999
448997,d002,10-10-1991,01-01-9999
449013,d002,06-06-1993,01-01-9999
449014,d002,21-05-1992,13-02-1998
449022,d002,29-05-1998,14-07-1998
449057,d002,30-07-1992,01-01-9999
449060,d002,18-04-1988,01-01-9999
449077,d002,03-12-1992,01-01-9999
449107,d002,11-04-1991,07-05-1994
449108,d002,24-11-1998,01-01-9999
449121,d002,07-01-1999,01-01-9999
449123,d002,03-09-1990,01-01-9999
449186,d002,25-04-1993,01-01-9999
449191,d002,18-05-1996,01-01-9999
449213,d002,04-08-1991,01-01-9999
449242,d002,28-02-1985,01-01-9999
449260,d002,07-02-2002,01-01-9999
449264,d002,09-03-1994,01-01-9999
449281,d002,22-09-1988,15-01-1998
449289,d002,27-07-1991,01-01-9999
449328,d002,09-03-1996,01-01-9999
449329,d002,26-02-1989,01-01-9999
449353,d002,10-08-1995,10-06-1999
449390,d002,28-08-1993,01-01-9999
449405,d002,28-12-1994,01-01-9999
449421,d002,02-08-1986,01-01-9999
449442,d002,09-06-1991,01-01-9999
449444,d002,19-09-1986,01-01-9999
449455,d002,19-08-1991,01-01-9999
449464,d002,24-11-1991,01-01-9999
449475,d002,12-08-1989,01-01-9999
449502,d002,29-10-1994,01-01-9999
449512,d002,06-01-1987,01-01-9999
449593,d002,23-06-1993,01-01-9999
449602,d002,07-07-1992,01-01-9999
449607,d002,27-05-1994,01-02-2002
449627,d002,22-01-1991,01-01-9999
449645,d002,08-07-1986,01-01-9999
449670,d002,03-03-1990,28-05-1994
449695,d002,22-03-1994,01-01-9999
449742,d002,15-05-1995,01-01-9999
449785,d002,22-07-1985,01-01-9999
449797,d002,26-11-1998,06-01-1999
449840,d002,28-12-1993,01-01-9999
449885,d002,04-03-1993,16-01-2001
449886,d002,06-05-1987,01-01-9999
449897,d002,02-12-1986,01-01-9999
449933,d002,11-06-1998,01-01-9999
449956,d002,07-10-1997,01-01-9999
449957,d002,11-04-1986,01-01-9999
449973,d002,07-10-1991,01-01-9999
449976,d002,17-12-1997,01-01-9999
449981,d002,08-08-1990,14-04-1993
449982,d002,07-10-1990,03-10-1993
450013,d002,18-10-1991,01-01-9999
450035,d002,12-02-1995,03-01-1999
450039,d002,22-06-1987,01-01-9999
450068,d002,27-01-1999,01-01-9999
450078,d002,01-11-1986,01-01-9999
450086,d002,17-02-1997,01-01-9999
450090,d002,31-08-1998,01-01-9999
450105,d002,15-10-1992,01-01-9999
450106,d002,02-03-1985,02-12-1993
450109,d002,17-06-1994,01-01-9999
450117,d002,13-08-1995,01-01-9999
450120,d002,19-10-1993,29-11-1994
450155,d002,20-08-1986,01-01-9999
450159,d002,04-09-1996,01-01-9999
450173,d002,18-05-1999,01-01-9999
450189,d002,01-04-1997,27-07-1999
450190,d002,17-07-1993,16-01-1994
450222,d002,28-10-1994,01-01-9999
450254,d002,04-09-1989,01-01-9999
450292,d002,28-05-1989,30-06-2002
450321,d002,15-09-1990,01-01-9999
450387,d002,20-12-1993,01-01-9999
450407,d002,24-03-1993,01-01-9999
450449,d002,18-10-1987,01-01-9999
450450,d002,21-06-1996,01-01-9999
450466,d002,23-01-1990,01-01-9999
450475,d002,29-01-1991,01-01-9999
450479,d002,04-07-1987,01-01-9999
450481,d002,23-08-1992,01-01-9999
450484,d002,08-01-1989,01-01-9999
450510,d002,13-04-1992,24-02-1993
450515,d002,01-01-1992,01-01-9999
450528,d002,10-02-1999,01-01-9999
450568,d002,18-10-1997,01-01-9999
450593,d002,17-03-1991,01-01-9999
450594,d002,29-01-1988,01-01-9999
450598,d002,07-04-1993,17-06-1999
450599,d002,24-03-1985,01-01-9999
450603,d002,09-12-1988,01-01-9999
450614,d002,06-07-1999,05-09-2001
450629,d002,18-11-1997,01-01-9999
450645,d002,18-07-1988,01-01-9999
450665,d002,05-01-1989,01-01-9999
450672,d002,16-12-1991,01-01-9999
450679,d002,20-12-1987,01-01-9999
450684,d002,25-03-1996,01-01-9999
450689,d002,03-02-1986,01-01-9999
450703,d002,22-04-1986,01-01-9999
450815,d002,07-10-1986,01-01-9999
450816,d002,23-06-1998,01-01-9999
450823,d002,21-07-2002,01-01-9999
450827,d002,16-09-1987,01-01-9999
450847,d002,10-02-1992,01-01-9999
450848,d002,18-11-1999,01-01-9999
450911,d002,12-11-1991,14-11-1995
450921,d002,22-11-1988,01-01-9999
450936,d002,11-12-1991,01-01-9999
450962,d002,28-09-1998,01-01-9999
450977,d002,21-05-1998,01-01-9999
450998,d002,20-02-1993,22-01-2000
451028,d002,10-12-1986,01-01-9999
451031,d002,12-01-1994,01-01-9999
451038,d002,09-01-1997,01-01-9999
451082,d002,29-10-1998,01-01-9999
451125,d002,26-12-1998,01-01-9999
451169,d002,13-05-1996,01-01-9999
451194,d002,08-02-1995,01-01-9999
451216,d002,22-06-1987,01-01-9999
451217,d002,09-04-1999,01-01-9999
451230,d002,09-02-1986,01-01-9999
451231,d002,10-01-1992,01-01-9999
451233,d002,24-05-1994,01-01-9999
451254,d002,13-02-1997,01-01-9999
451276,d002,29-10-1997,01-01-9999
451280,d002,08-10-1987,01-01-9999
451321,d002,15-10-1988,01-01-9999
451363,d002,02-09-1997,01-01-9999
451370,d002,13-05-1991,01-01-9999
451378,d002,05-02-1998,01-01-9999
451379,d002,09-10-1988,01-01-9999
451399,d002,27-08-1993,01-01-9999
451413,d002,20-09-1987,21-11-1988
451445,d002,12-01-1998,01-01-9999
451484,d002,22-04-1992,01-01-9999
451499,d002,24-03-1998,01-01-9999
451535,d002,21-04-1994,01-01-9999
451555,d002,02-01-2000,01-01-9999
451573,d002,26-07-1988,01-01-9999
451587,d002,23-05-1995,27-03-2001
451590,d002,15-11-1992,01-01-9999
451591,d002,22-11-1990,26-09-1991
451601,d002,24-07-1985,01-01-9999
451624,d002,16-05-1990,01-01-9999
451674,d002,04-01-1996,01-01-9999
451703,d002,02-10-1991,01-01-9999
451706,d002,11-09-1999,01-01-9999
451743,d002,10-06-1993,01-01-9999
451790,d002,23-04-1988,01-01-9999
451804,d002,20-04-1990,09-12-1996
451810,d002,27-11-1987,01-01-9999
451827,d002,28-12-1994,01-01-9999
451838,d002,02-09-1988,01-01-9999
451908,d002,14-01-1986,01-01-9999
451919,d002,28-05-1993,01-01-9999
451925,d002,05-12-1992,01-01-9999
451997,d002,16-05-1992,01-01-9999
452024,d002,08-12-1991,01-01-9999
452063,d002,09-09-1998,01-01-9999
452083,d002,03-06-1995,01-01-9999
452091,d002,03-07-1995,01-01-9999
452097,d002,25-05-1994,05-06-1996
452111,d002,01-07-1999,01-01-9999
452120,d002,05-09-1986,01-01-9999
452125,d002,19-10-1987,19-10-1988
452176,d002,27-09-1989,01-01-9999
452198,d002,16-10-1986,01-01-9999
452207,d002,26-10-1994,01-01-9999
452219,d002,05-04-1991,01-01-9999
452224,d002,30-09-1988,01-01-9999
452256,d002,22-02-1995,01-01-9999
452270,d002,12-02-1995,01-01-9999
452279,d002,15-12-1994,01-01-9999
452281,d002,13-03-1991,01-01-9999
452305,d002,10-03-1993,01-01-9999
452307,d002,20-01-1993,01-01-9999
452328,d002,16-01-1999,23-04-1999
452357,d002,21-02-1991,09-01-2001
452362,d002,13-05-1996,01-01-9999
452424,d002,26-08-1987,01-01-9999
452440,d002,02-08-1987,01-01-9999
452442,d002,23-05-1996,01-01-9999
452450,d002,17-11-1987,03-02-1993
452494,d002,27-09-1994,01-01-9999
452496,d002,15-06-1991,15-05-1995
452502,d002,12-12-1990,01-01-9999
452503,d002,16-02-1990,03-02-1991
452517,d002,18-05-1998,01-01-9999
452539,d002,25-08-1993,01-01-9999
452563,d002,26-08-1999,01-01-9999
452569,d002,05-05-1994,01-01-9999
452646,d002,10-07-1985,01-01-9999
452661,d002,06-03-1998,01-01-9999
452664,d002,23-06-1999,01-01-9999
452675,d002,30-12-1985,01-01-9999
452680,d002,29-12-1988,01-01-9999
452719,d002,10-07-1998,01-01-9999
452724,d002,21-06-1986,01-01-9999
452740,d002,15-08-1996,01-01-9999
452755,d002,18-01-1989,01-01-9999
452756,d002,02-04-1994,01-01-9999
452760,d002,14-02-1996,01-01-9999
452797,d002,07-03-1993,01-01-9999
452799,d002,16-01-1998,01-01-9999
452813,d002,15-09-1998,01-01-9999
452840,d002,21-02-1998,01-01-9999
452845,d002,29-03-1996,01-01-9999
452888,d002,14-01-1997,01-01-9999
452893,d002,21-01-1998,01-01-9999
452926,d002,20-12-1998,01-01-9999
452977,d002,20-12-1986,23-05-1995
452994,d002,23-05-1992,27-02-1999
453023,d002,14-02-1987,01-01-9999
453027,d002,24-12-1992,26-09-2000
453050,d002,13-04-1994,01-01-9999
453063,d002,10-07-1990,01-01-9999
453069,d002,13-08-1986,01-01-9999
453073,d002,28-01-1995,01-01-9999
453075,d002,28-11-1991,01-01-9999
453077,d002,15-09-1996,01-01-9999
453090,d002,16-07-1991,01-01-9999
453138,d002,04-04-1985,01-01-9999
453187,d002,03-02-1985,01-01-9999
453238,d002,28-11-1994,01-01-9999
453239,d002,11-06-1992,01-01-9999
453261,d002,11-03-1991,01-01-9999
453300,d002,08-11-1997,01-01-9999
453301,d002,07-08-1993,01-01-9999
453318,d002,15-07-1992,01-01-9999
453334,d002,23-03-1999,01-01-9999
453369,d002,02-07-1985,01-01-9999
453371,d002,21-04-1996,01-01-9999
453422,d002,20-04-1990,01-01-9999
453424,d002,16-09-1995,01-01-9999
453473,d002,13-05-1989,01-01-9999
453492,d002,28-03-1988,18-01-1998
453504,d002,13-05-1987,01-01-9999
453523,d002,04-06-1989,13-09-1989
453598,d002,24-11-1997,11-11-2000
453603,d002,01-02-1996,01-01-9999
453615,d002,07-11-1993,01-01-9999
453630,d002,20-01-1997,01-01-9999
453643,d002,28-01-1998,01-01-9999
453654,d002,17-11-1986,01-01-9999
453663,d002,09-10-1988,01-01-9999
453678,d002,07-05-1990,01-01-9999
453690,d002,04-06-1996,01-01-9999
453694,d002,23-11-1988,01-01-9999
453741,d002,20-01-1989,26-04-2000
453749,d002,25-06-1989,01-01-9999
453750,d002,25-01-1995,01-01-9999
453755,d002,06-06-1986,01-01-9999
453771,d002,16-07-1990,01-01-9999
453800,d002,11-12-1987,01-01-9999
453822,d002,24-05-1988,01-01-9999
453845,d002,16-05-1985,01-01-9999
