emp_no,dept_no,from_date,to_date
443015,d003,1997-11-16,1999-12-27
443046,d003,1998-08-21,9999-01-01
443070,d003,1990-03-22,9999-01-01
443091,d003,1986-09-11,9999-01-01
443108,d003,1998-11-29,9999-01-01
443115,d003,1990-09-22,9999-01-01
443132,d003,1999-09-04,9999-01-01
443133,d003,1987-10-15,9999-01-01
443159,d003,1993-08-31,9999-01-01
443163,d003,1999-12-07,9999-01-01
443168,d003,1992-02-03,2000-12-21
443186,d003,1996-08-26,9999-01-01
443187,d003,1993-12-19,9999-01-01
443188,d003,1992-10-12,9999-01-01
443193,d003,1990-11-11,9999-01-01
443222,d003,1991-01-09,9999-01-01
443224,d003,1987-02-22,9999-01-01
443233,d003,1985-09-26,9999-01-01
443267,d003,1988-08-22,1993-12-21
443283,d003,1988-05-17,9999-01-01
443291,d003,1997-05-26,9999-01-01
443314,d003,1999-11-19,9999-01-01
443319,d003,1999-11-20,9999-01-01
443333,d003,1989-06-30,9999-01-01
443351,d003,1998-02-13,9999-01-01
443381,d003,1990-05-26,9999-01-01
443384,d003,1998-02-28,1999-06-12
443389,d003,1991-06-28,9999-01-01
443400,d003,1987-06-19,9999-01-01
443402,d003,1997-11-16,9999-01-01
443447,d003,1986-08-24,9999-01-01
443468,d003,1999-10-16,9999-01-01
443495,d003,1991-04-03,9999-01-01
443511,d003,1996-02-08,9999-01-01
443575,d003,1996-11-06,9999-01-01
443642,d003,1997-12-17,9999-01-01
443677,d003,1987-10-08,9999-01-01
443719,d003,1993-06-25,9999-01-01
443727,d003,1998-11-01,9999-01-01
443758,d003,1990-09-21,9999-01-01
443762,d003,1989-09-18,9999-01-01
443796,d003,1993-10-26,9999-01-01
443804,d003,1993-12-30,9999-01-01
443818,d003,2001-10-19,9999-01-01
443820,d003,1985-06-08,9999-01-01
443823,d003,1995-04-13,9999-01-01
443853,d003,1990-03-25,2000-11-08
443868,d003,1998-06-10,9999-01-01
443872,d003,1987-12-30,1990-07-15
443895,d003,1988-05-21,9999-01-01
443902,d003,1994-03-21,1999-11-03
443910,d003,1985-05-19,1995-10-29
443912,d003,1994-10-20,9999-01-01
443945,d003,2001-06-12,9999-01-01
443967,d003,1988-02-17,9999-01-01
443978,d003,1987-05-31,1999-10-24
443998,d003,1997-07-12,9999-01-01
444012,d003,1990-01-24,9999-01-01
444066,d003,1999-03-22,9999-01-01
444072,d003,1986-01-30,9999-01-01
444093,d003,1996-07-01,9999-01-01
444094,d003,1988-01-22,9999-01-01
444105,d003,1988-10-30,9999-01-01
444122,d003,1999-09-12,2001-03-30
444131,d003,1992-10-31,1998-12-08
444135,d003,1999-11-22,9999-01-01
444140,d003,1993-06-22,9999-01-01
444143,d003,1988-03-07,9999-01-01
444159,d003,1987-10-18,1993-05-17
444202,d003,1986-09-16,9999-01-01
444207,d003,1986-07-09,1994-12-15
444237,d003,1999-04-29,2000-10-06
444252,d003,1985-11-12,9999-01-01
444257,d003,1992-01-06,9999-01-01
444269,d003,1990-07-18,9999-01-01
444296,d003,1989-10-04,9999-01-01
444309,d003,1993-08-13,9999-01-01
444335,d003,1993-08-18,9999-01-01
444342,d003,1990-06-28,1992-09-13
444345,d003,1997-05-30,9999-01-01
444349,d003,1996-12-16,2001-08-04
444365,d003,1986-10-20,9999-01-01
444373,d003,1986-07-31,9999-01-01
444411,d003,1985-09-24,1993-09-29
444422,d003,1993-07-25,9999-01-01
444428,d003,1999-10-24,9999-01-01
444515,d003,1997-08-17,9999-01-01
444516,d003,1990-10-14,9999-01-01
444533,d003,1987-02-03,9999-01-01
444547,d003,1995-06-12,9999-01-01
444550,d003,1991-04-29,9999-01-01
444552,d003,1987-03-01,1994-09-30
444587,d003,1997-10-14,9999-01-01
444616,d003,1987-04-15,9999-01-01
444623,d003,1999-04-20,2002-01-30
444625,d003,1989-10-22,9999-01-01
444630,d003,1986-03-05,9999-01-01
444651,d003,1995-02-27,9999-01-01
444676,d003,1991-02-05,1995-02-01
444694,d003,1987-04-18,9999-01-01
444718,d003,1993-12-24,9999-01-01
444720,d003,1988-09-18,9999-01-01
444735,d003,1995-08-14,9999-01-01
444746,d003,1991-02-19,9999-01-01
444761,d003,1989-08-21,9999-01-01
444782,d003,1993-07-24,9999-01-01
444788,d003,1991-02-25,9999-01-01
444805,d003,1985-04-20,9999-01-01
444806,d003,2000-01-09,9999-01-01
444816,d003,1999-03-13,2002-04-05
444827,d003,1992-07-01,9999-01-01
444839,d003,1991-08-10,9999-01-01
444868,d003,1997-04-08,1998-12-14
444895,d003,1992-07-09,9999-01-01
444898,d003,1985-05-27,9999-01-01
444901,d003,1987-08-22,2000-07-24
444921,d003,1992-09-21,9999-01-01
444967,d003,1999-12-29,9999-01-01
445007,d003,1990-01-20,9999-01-01
445030,d003,1996-03-07,9999-01-01
445039,d003,1985-11-03,9999-01-01
445052,d003,1998-04-10,9999-01-01
445062,d003,1996-06-20,9999-01-01
445063,d003,1987-04-27,1988-09-15
445076,d003,1988-10-12,9999-01-01
445078,d003,1985-06-04,9999-01-01
445091,d003,1996-09-01,2001-05-28
445093,d003,1992-07-18,9999-01-01
445122,d003,1986-03-12,9999-01-01
445130,d003,1985-05-23,9999-01-01
445180,d003,1997-05-27,9999-01-01
445185,d003,1997-02-08,9999-01-01
445198,d003,1994-02-19,9999-01-01
445201,d003,1992-05-02,2000-01-27
445206,d003,1985-05-22,9999-01-01
445228,d003,1999-09-05,9999-01-01
445230,d003,1994-12-02,2002-07-15
445233,d003,1988-12-20,9999-01-01
445266,d003,1994-08-19,9999-01-01
445268,d003,1985-06-03,2000-12-20
445287,d003,1990-05-24,1990-08-04
445309,d003,1992-08-14,9999-01-01
445356,d003,1994-03-23,9999-01-01
445367,d003,1985-10-15,9999-01-01
445374,d003,1999-12-16,9999-01-01
445378,d003,1997-01-02,9999-01-01
445380,d003,1991-01-21,9999-01-01
445437,d003,1997-04-05,9999-01-01
445478,d003,1995-07-10,9999-01-01
445510,d003,1997-05-08,9999-01-01
445539,d003,1991-08-07,9999-01-01
445551,d003,1988-08-25,9999-01-01
445561,d003,1992-06-02,9999-01-01
445573,d003,1986-11-03,9999-01-01
445617,d003,1993-08-27,9999-01-01
445638,d003,1990-02-14,9999-01-01
445645,d003,1989-09-01,9999-01-01
445698,d003,1992-04-07,9999-01-01
445701,d003,1987-04-13,9999-01-01
445704,d003,1989-11-20,9999-01-01
445747,d003,1999-05-19,9999-01-01
445785,d003,1990-11-21,9999-01-01
445796,d003,1987-06-08,9999-01-01
445830,d003,1988-05-30,9999-01-01
445835,d003,1991-08-01,1997-02-16
445839,d003,1999-10-16,9999-01-01
445865,d003,1985-12-26,9999-01-01
445871,d003,1996-12-07,2001-08-22
445885,d003,1998-03-27,9999-01-01
445890,d003,1991-08-13,9999-01-01
445939,d003,1999-07-25,9999-01-01
445967,d003,1987-05-04,9999-01-01
445992,d003,2000-01-03,9999-01-01
446013,d003,1991-06-29,9999-01-01
446025,d003,1996-03-10,9999-01-01
446039,d003,1998-11-13,9999-01-01
446044,d003,1999-05-02,9999-01-01
446051,d003,1990-09-28,9999-01-01
446058,d003,1998-02-19,9999-01-01
446079,d003,1996-09-25,9999-01-01
446080,d003,1988-09-08,9999-01-01
446096,d003,1997-07-21,2002-01-16
446165,d003,1989-12-19,9999-01-01
446169,d003,1993-11-13,9999-01-01
446214,d003,1988-02-22,9999-01-01
446233,d003,1997-08-16,9999-01-01
446238,d003,1990-03-05,9999-01-01
446259,d003,1988-03-21,9999-01-01
446262,d003,1985-06-25,1991-09-13
446296,d003,1991-02-10,9999-01-01
446322,d003,1996-11-07,9999-01-01
446331,d003,1992-11-14,9999-01-01
446372,d003,1993-08-18,1996-08-03
446383,d003,1991-03-01,9999-01-01
446400,d003,1991-02-21,1991-08-09
446401,d003,1989-11-02,9999-01-01
446435,d003,1994-04-07,9999-01-01
446444,d003,1989-02-25,1996-05-18
446464,d003,1985-05-15,9999-01-01
446488,d003,1991-03-03,9999-01-01
446491,d003,1998-03-20,9999-01-01
446500,d003,1986-04-27,9999-01-01
446502,d003,1992-11-13,1996-02-21
446559,d003,1995-01-28,1999-09-25
446574,d003,1996-03-08,9999-01-01
446602,d003,1985-10-18,9999-01-01
446615,d003,1998-04-13,9999-01-01
446625,d003,1994-05-07,1998-09-23
446631,d003,1992-03-22,9999-01-01
446670,d003,1988-10-07,9999-01-01
446683,d003,1988-05-28,9999-01-01
446706,d003,1998-09-16,9999-01-01
446738,d003,1989-02-25,9999-01-01
446786,d003,1987-12-04,9999-01-01
446796,d003,1989-11-25,9999-01-01
446826,d003,1991-06-16,9999-01-01
446831,d003,1998-10-28,9999-01-01
446833,d003,1985-09-01,9999-01-01
446856,d003,1985-07-01,1987-01-18
446890,d003,1985-10-25,1988-03-26
446918,d003,1996-08-15,9999-01-01
446958,d003,1999-07-07,9999-01-01
446962,d003,1989-11-16,2001-10-23
446964,d003,1998-07-07,9999-01-01
447021,d003,1986-04-10,9999-01-01
447047,d003,1990-01-19,9999-01-01
447057,d003,1998-11-19,9999-01-01
447068,d003,1990-09-17,9999-01-01
447101,d003,1994-06-30,9999-01-01
447124,d003,1998-08-15,9999-01-01
447135,d003,1989-08-24,9999-01-01
447140,d003,1985-02-06,9999-01-01
447178,d003,1994-08-25,9999-01-01
447189,d003,1996-08-04,9999-01-01
447199,d003,1992-06-16,2001-07-12
447218,d003,1995-02-15,1997-02-19
447225,d003,1993-04-15,9999-01-01
447234,d003,1989-03-07,9999-01-01
447235,d003,1987-03-31,1988-07-11
447256,d003,1993-04-30,9999-01-01
447258,d003,1987-04-13,9999-01-01
447273,d003,1996-08-11,9999-01-01
447275,d003,1988-07-05,9999-01-01
447288,d003,1995-03-20,9999-01-01
447305,d003,1989-06-11,9999-01-01
447315,d003,1998-04-25,9999-01-01
447325,d003,1992-03-14,9999-01-01
447353,d003,1994-04-25,9999-01-01
447387,d003,1996-04-08,9999-01-01
447405,d003,1998-12-01,9999-01-01
447453,d003,1997-11-17,9999-01-01
447461,d003,1999-10-24,9999-01-01
447475,d003,1986-06-21,9999-01-01
447503,d003,1998-03-13,9999-01-01
447545,d003,1994-10-20,9999-01-01
447560,d003,1997-07-17,1998-06-10
447576,d003,1994-12-07,9999-01-01
447594,d003,1995-09-13,9999-01-01
447603,d003,1992-10-11,9999-01-01
447604,d003,1986-01-29,9999-01-01
447626,d003,1991-04-23,1999-03-03
447636,d003,1993-07-27,9999-01-01
447652,d003,1999-08-28,9999-01-01
447657,d003,1992-08-24,9999-01-01
447669,d003,1986-08-17,1992-07-12
447699,d003,1993-11-22,9999-01-01
447797,d003,1995-08-31,1999-04-26
447800,d003,1999-04-15,9999-01-01
447838,d003,1987-01-07,9999-01-01
447839,d003,1988-01-06,1994-06-28
447867,d003,1996-08-07,9999-01-01
447868,d003,1992-10-16,9999-01-01
447869,d003,1995-10-12,1996-04-24
447902,d003,1999-09-29,9999-01-01
447924,d003,1990-01-27,9999-01-01
447926,d003,1987-08-18,9999-01-01
447936,d003,1996-09-18,9999-01-01
447942,d003,1986-06-14,9999-01-01
447949,d003,1993-10-04,1997-04-28
447965,d003,1996-10-23,9999-01-01
447967,d003,1990-08-15,9999-01-01
447973,d003,2000-09-06,9999-01-01
447984,d003,1998-12-23,9999-01-01
448004,d003,1997-12-11,2001-06-25
448010,d003,1997-09-23,1999-01-03
448011,d003,1997-03-21,9999-01-01
448022,d003,1986-12-02,9999-01-01
448025,d003,1997-07-24,9999-01-01
448038,d003,1999-03-04,9999-01-01
448067,d003,1999-10-26,9999-01-01
448092,d003,1988-05-06,9999-01-01
448121,d003,1989-07-18,9999-01-01
448126,d003,1996-07-23,9999-01-01
448190,d003,1991-02-26,1994-03-12
448234,d003,1999-08-16,9999-01-01
448259,d003,1998-05-09,9999-01-01
448301,d003,1996-05-06,2000-04-09
448307,d003,1996-03-29,9999-01-01
448327,d003,1996-04-03,9999-01-01
448348,d003,1999-12-21,9999-01-01
448370,d003,1996-01-15,9999-01-01
448392,d003,1999-12-07,9999-01-01
448418,d003,1989-10-24,9999-01-01
448431,d003,1991-09-20,9999-01-01
448454,d003,1989-12-10,9999-01-01
448455,d003,1986-11-28,1989-11-06
448466,d003,1995-08-15,9999-01-01
448472,d003,1990-04-17,9999-01-01
448493,d003,1998-12-19,9999-01-01
448504,d003,1995-12-02,1998-03-04
448519,d003,1996-06-18,2000-11-14
448531,d003,1996-02-19,9999-01-01
448539,d003,1988-07-09,9999-01-01
448542,d003,1989-09-12,1991-05-05
448547,d003,1987-11-07,9999-01-01
448557,d003,1999-06-08,9999-01-01
448598,d003,1986-07-14,1988-02-04
448683,d003,1987-06-04,9999-01-01
448685,d003,1993-04-26,9999-01-01
448686,d003,1993-05-28,9999-01-01
448703,d003,1991-06-28,9999-01-01
448745,d003,1999-06-27,9999-01-01
448772,d003,1995-10-04,9999-01-01
448791,d003,1994-11-22,9999-01-01
448803,d003,1987-08-06,9999-01-01
448829,d003,1992-02-20,1997-04-17
448843,d003,1994-09-25,9999-01-01
448857,d003,1991-06-28,9999-01-01
448866,d003,1992-10-08,9999-01-01
448873,d003,1990-08-30,2000-08-01
448877,d003,1994-09-08,9999-01-01
448923,d003,1995-03-16,9999-01-01
448927,d003,1996-12-13,9999-01-01
448929,d003,1995-04-09,9999-01-01
448967,d003,1987-08-24,9999-01-01
448979,d003,1990-05-27,9999-01-01
448989,d003,1995-05-01,9999-01-01
448990,d003,1996-09-08,9999-01-01
449009,d003,1988-11-21,9999-01-01
449011,d003,1995-06-04,9999-01-01
449040,d003,1996-07-11,1998-10-03
449055,d003,1990-06-27,9999-01-01
449085,d003,1988-07-28,9999-01-01
449109,d003,1998-07-21,9999-01-01
449137,d003,1995-03-08,1995-05-03
449138,d003,1999-03-10,9999-01-01
449140,d003,1990-03-13,9999-01-01
449146,d003,1996-02-23,9999-01-01
449193,d003,1989-09-08,9999-01-01
449199,d003,1992-01-15,9999-01-01
449209,d003,1998-11-24,9999-01-01
449212,d003,1994-10-05,9999-01-01
449235,d003,1995-12-17,9999-01-01
449248,d003,1987-12-10,9999-01-01
449267,d003,1994-03-30,1999-10-17
449303,d003,1994-02-02,9999-01-01
449334,d003,1990-10-01,9999-01-01
449338,d003,1996-05-13,1997-03-20
449383,d003,1987-10-23,9999-01-01
449408,d003,1990-08-29,9999-01-01
449530,d003,1992-06-04,9999-01-01
449537,d003,1995-04-05,9999-01-01
449571,d003,1989-09-01,9999-01-01
449573,d003,1986-03-02,9999-01-01
449590,d003,1996-05-27,9999-01-01
449591,d003,1998-03-22,9999-01-01
449609,d003,1989-06-17,9999-01-01
449617,d003,1994-08-31,2001-01-27
449621,d003,1993-02-11,9999-01-01
449663,d003,1990-04-25,1997-03-31
449690,d003,1990-07-16,9999-01-01
449712,d003,1997-08-14,9999-01-01
449727,d003,1999-07-13,9999-01-01
449739,d003,1992-05-26,9999-01-01
449766,d003,1990-02-20,9999-01-01
449768,d003,1985-12-24,9999-01-01
449779,d003,1995-01-25,9999-01-01
449781,d003,1990-09-22,9999-01-01
449810,d003,1989-11-15,9999-01-01
449839,d003,1992-03-30,9999-01-01
449843,d003,1995-07-15,9999-01-01
449858,d003,1990-08-29,2000-06-30
449873,d003,1995-06-07,9999-01-01
449875,d003,1994-01-03,9999-01-01
449895,d003,1998-11-24,9999-01-01
449906,d003,1997-02-18,1998-10-12
449908,d003,1985-12-10,9999-01-01
449914,d003,1988-04-20,9999-01-01
449964,d003,1998-11-01,9999-01-01
449978,d003,1995-12-31,1996-08-05
450001,d003,1997-03-22,9999-01-01
450038,d003,1992-05-24,9999-01-01
450111,d003,1990-06-09,2000-01-14
450126,d003,1987-10-08,9999-01-01
450127,d003,1990-09-29,9999-01-01
450136,d003,1990-07-01,9999-01-01
450147,d003,1988-05-08,9999-01-01
450153,d003,1998-04-21,9999-01-01
450182,d003,1999-04-06,2001-11-02
450194,d003,1989-06-21,9999-01-01
450205,d003,1998-09-11,9999-01-01
450219,d003,1988-12-19,9999-01-01
450230,d003,1991-06-03,9999-01-01
450232,d003,1992-07-11,1999-03-22
450245,d003,1994-11-04,9999-01-01
450323,d003,1991-04-27,9999-01-01
450333,d003,1996-04-10,9999-01-01
450346,d003,1996-04-14,9999-01-01
450348,d003,1997-07-26,9999-01-01
450354,d003,1987-07-11,9999-01-01
450381,d003,1987-12-20,9999-01-01
450398,d003,1995-10-12,9999-01-01
450411,d003,1990-05-30,1998-08-11
450434,d003,1987-05-29,9999-01-01
450454,d003,1988-01-20,9999-01-01
450464,d003,1996-01-10,9999-01-01
450471,d003,1997-08-09,9999-01-01
450472,d003,1993-01-20,2000-11-01
450476,d003,1993-01-27,9999-01-01
450482,d003,1994-06-23,9999-01-01
450532,d003,1996-06-17,1999-06-15
450534,d003,1998-07-04,9999-01-01
450573,d003,1988-04-02,9999-01-01
450584,d003,1997-04-19,9999-01-01
450591,d003,1994-01-19,9999-01-01
450609,d003,1990-12-25,9999-01-01
450610,d003,1991-04-20,1994-07-07
450626,d003,1997-07-21,9999-01-01
450637,d003,1996-02-05,9999-01-01
450652,d003,1987-04-09,1988-05-07
450657,d003,1996-01-31,9999-01-01
450660,d003,1994-05-20,1994-09-08
450668,d003,1994-12-03,2002-03-15
450685,d003,1988-10-22,1995-06-17
450690,d003,1996-10-25,1997-12-03
450697,d003,1995-03-07,9999-01-01
450711,d003,1987-11-26,9999-01-01
450727,d003,1996-12-13,1997-04-28
450745,d003,1990-12-27,9999-01-01
450759,d003,1989-02-10,9999-01-01
450778,d003,1995-02-27,9999-01-01
450783,d003,1985-04-20,9999-01-01
450797,d003,1999-08-28,9999-01-01
450829,d003,1986-04-02,9999-01-01
450830,d003,1985-09-02,9999-01-01
450836,d003,1999-08-03,9999-01-01
450841,d003,1985-10-20,1994-05-09
450850,d003,1992-06-07,9999-01-01
450891,d003,1999-05-29,2002-04-29
450894,d003,1991-08-04,9999-01-01
450931,d003,1986-08-10,9999-01-01
450940,d003,1986-07-26,9999-01-01
450953,d003,1993-12-06,1995-02-05
450994,d003,1998-01-03,9999-01-01
451015,d003,1992-07-28,9999-01-01
451047,d003,1992-10-06,9999-01-01
451061,d003,1992-05-25,9999-01-01
451073,d003,1988-07-23,9999-01-01
451078,d003,1997-10-30,1999-04-20
451105,d003,1991-12-07,9999-01-01
451131,d003,1991-03-29,9999-01-01
451167,d003,1996-04-18,9999-01-01
451181,d003,1992-07-26,9999-01-01
451204,d003,1985-04-17,9999-01-01
451218,d003,1990-05-28,1998-08-04
451245,d003,1989-11-29,2001-07-26
451259,d003,1996-09-28,9999-01-01
451288,d003,1989-10-10,9999-01-01
451324,d003,1994-02-02,1995-12-17
451333,d003,1995-03-11,9999-01-01
451340,d003,1987-10-09,1989-01-27
451342,d003,1990-09-14,1991-07-16
451360,d003,1990-09-06,9999-01-01
451368,d003,1999-01-14,9999-01-01
451373,d003,1991-11-18,9999-01-01
451411,d003,1990-03-21,1992-05-23
451434,d003,1991-07-08,9999-01-01
451435,d003,1992-08-26,1994-09-19
451436,d003,1997-08-01,9999-01-01
451446,d003,1991-06-25,9999-01-01
451462,d003,1996-10-19,1998-08-23
451469,d003,1994-01-09,9999-01-01
451633,d003,1991-04-10,9999-01-01
451641,d003,1991-09-19,9999-01-01
451693,d003,1990-02-24,9999-01-01
451696,d003,1987-09-27,9999-01-01
451746,d003,1994-03-22,1997-07-07
451753,d003,1998-11-10,2001-06-12
451787,d003,1986-01-05,9999-01-01
451806,d003,1998-12-04,9999-01-01
451833,d003,2002-03-18,9999-01-01
451836,d003,1988-04-13,9999-01-01
451850,d003,1994-05-04,9999-01-01
451860,d003,1992-05-21,9999-01-01
451889,d003,1996-08-09,9999-01-01
451898,d003,1993-11-30,2001-10-05
451922,d003,1995-06-09,9999-01-01
451923,d003,1998-07-05,9999-01-01
451930,d003,1998-10-25,2002-05-14
451958,d003,1999-05-01,9999-01-01
451962,d003,1999-10-04,2001-10-09
451964,d003,1985-10-06,9999-01-01
451970,d003,1989-03-12,9999-01-01
451987,d003,1988-12-22,1990-08-07
452033,d003,1987-07-23,1990-09-18
452052,d003,1993-03-02,9999-01-01
452098,d003,1991-12-18,9999-01-01
452103,d003,1998-03-02,9999-01-01
452166,d003,1994-07-22,9999-01-01
452182,d003,2000-03-17,9999-01-01
452218,d003,1997-06-17,1997-07-14
452236,d003,1986-12-04,9999-01-01
452254,d003,1997-08-20,9999-01-01
452284,d003,1987-01-04,9999-01-01
452304,d003,1997-06-17,9999-01-01
452366,d003,1995-11-28,9999-01-01
452376,d003,1991-05-07,9999-01-01
452382,d003,1986-01-21,9999-01-01
452455,d003,1997-02-10,2000-07-01
452465,d003,1994-04-26,9999-01-01
452474,d003,1988-03-23,9999-01-01
452500,d003,1985-11-03,9999-01-01
452547,d003,1989-04-08,9999-01-01
452581,d003,1990-05-09,9999-01-01
452582,d003,1991-02-21,9999-01-01
452593,d003,1998-09-28,9999-01-01
452596,d003,1997-11-22,9999-01-01
452601,d003,1989-05-03,9999-01-01
452619,d003,1990-08-01,9999-01-01
452622,d003,1993-09-26,9999-01-01
452650,d003,1987-08-30,1989-12-22
452652,d003,1999-05-30,9999-01-01
452662,d003,1988-01-29,9999-01-01
452718,d003,1996-06-20,9999-01-01
452758,d003,1997-12-25,1999-08-13
452763,d003,1992-11-10,9999-01-01
452770,d003,1989-03-18,9999-01-01
452806,d003,1985-10-05,9999-01-01
452818,d003,1994-12-03,9999-01-01
452825,d003,1997-05-09,9999-01-01
452835,d003,1999-12-09,2002-07-25
452850,d003,1987-07-13,1991-01-17
452872,d003,1994-06-17,9999-01-01
452892,d003,1996-12-01,9999-01-01
452894,d003,1985-08-10,9999-01-01
452895,d003,1989-11-01,1995-05-29
452932,d003,1993-08-02,9999-01-01
452944,d003,1995-09-26,2000-12-14
452966,d003,2000-04-25,9999-01-01
452976,d003,1997-06-11,9999-01-01
452998,d003,1997-03-20,1998-05-14
453025,d003,1999-06-21,9999-01-01
453029,d003,1990-11-08,9999-01-01
453070,d003,1991-04-25,9999-01-01
453094,d003,1992-04-06,9999-01-01
453097,d003,1992-07-11,9999-01-01
453146,d003,1986-06-20,9999-01-01
453164,d003,1994-01-23,9999-01-01
453186,d003,1994-12-16,9999-01-01
453234,d003,1985-11-02,9999-01-01
453257,d003,1999-07-28,9999-01-01
453270,d003,1992-10-26,9999-01-01
453278,d003,1987-08-07,9999-01-01
453296,d003,1993-08-30,9999-01-01
453319,d003,1987-06-04,1987-09-10
453322,d003,1996-12-09,9999-01-01
453411,d003,1985-11-01,9999-01-01
453448,d003,1985-04-27,9999-01-01
453456,d003,1987-07-11,9999-01-01
453468,d003,1997-12-11,9999-01-01
453474,d003,1994-05-18,1996-01-07
453486,d003,1985-02-21,9999-01-01
453489,d003,1986-01-15,9999-01-01
453592,d003,1985-03-20,1991-04-02
453613,d003,1999-03-15,9999-01-01
453637,d003,1998-09-17,9999-01-01
453638,d003,1991-12-22,9999-01-01
453651,d003,1995-06-11,9999-01-01
453655,d003,1990-06-10,9999-01-01
453671,d003,1986-04-07,9999-01-01
453687,d003,1996-02-10,9999-01-01
453724,d003,1988-04-06,1997-09-08
453743,d003,1987-06-12,9999-01-01
453764,d003,1990-10-02,9999-01-01
453778,d003,1990-02-11,9999-01-01
453785,d003,1999-08-11,9999-01-01
453787,d003,1990-10-29,9999-01-01
453792,d003,1990-06-26,9999-01-01
453821,d003,1987-10-27,9999-01-01
453829,d003,1991-12-21,9999-01-01
453871,d003,1990-04-20,9999-01-01
453959,d003,1996-12-01,2001-05-28
453974,d003,1986-03-21,9999-01-01
453981,d003,1999-07-03,9999-01-01
454010,d003,1998-12-09,9999-01-01
454018,d003,1986-12-18,9999-01-01
454027,d003,1995-04-11,9999-01-01
454031,d003,1998-01-17,9999-01-01
454042,d003,1995-11-05,2001-11-11
454048,d003,1999-05-30,2000-03-16
454055,d003,1995-06-03,9999-01-01
454083,d003,1992-01-15,9999-01-01
454093,d003,1989-08-10,9999-01-01
454112,d003,1999-10-28,2000-05-22
454145,d003,1998-06-13,2002-07-18
454213,d003,1988-07-26,9999-01-01
454249,d003,1998-02-21,9999-01-01
454254,d003,1995-09-02,9999-01-01
454356,d003,1995-02-18,9999-01-01
454367,d003,1995-08-20,9999-01-01
454371,d003,1991-02-26,9999-01-01
454377,d003,1996-11-20,9999-01-01
454413,d003,1988-06-21,9999-01-01
454420,d003,1989-04-01,9999-01-01
454460,d003,1989-11-12,9999-01-01
454479,d003,1994-02-16,9999-01-01
454491,d003,1997-12-23,9999-01-01
454492,d003,1987-03-09,9999-01-01
454493,d003,1995-01-07,9999-01-01
454528,d003,2000-08-23,9999-01-01
454530,d003,1990-08-03,9999-01-01
454541,d003,1993-10-17,9999-01-01
454572,d003,1999-01-12,9999-01-01
454589,d003,1992-11-29,9999-01-01
454591,d003,1986-07-01,9999-01-01
454627,d003,1997-12-21,9999-01-01
454633,d003,1994-09-13,9999-01-01
454661,d003,1986-09-19,1988-07-31
454674,d003,1998-06-07,9999-01-01
454675,d003,1991-05-06,9999-01-01
454676,d003,1994-02-19,1996-02-02
454678,d003,1987-09-10,9999-01-01
454681,d003,1986-07-21,9999-01-01
454715,d003,1993-07-13,1998-01-17
454748,d003,1996-03-19,1999-09-22
454792,d003,1991-06-15,9999-01-01
454813,d003,1993-09-04,9999-01-01
454827,d003,1989-07-15,9999-01-01
454839,d003,1995-05-31,9999-01-01
454851,d003,1993-12-20,9999-01-01
454876,d003,1997-10-01,2001-09-05
454941,d003,1995-01-05,9999-01-01
454948,d003,1991-02-04,9999-01-01
454956,d003,1989-09-15,9999-01-01
454963,d003,1985-07-11,9999-01-01
454976,d003,1999-06-26,9999-01-01
454989,d003,1987-02-09,9999-01-01
455008,d003,1992-11-02,9999-01-01
455013,d003,1990-07-14,1992-09-12
455035,d003,1985-10-15,9999-01-01
455062,d003,1998-12-26,9999-01-01
455080,d003,1986-01-20,9999-01-01
455090,d003,1988-10-03,9999-01-01
455093,d003,1998-07-17,9999-01-01
455106,d003,1991-01-11,9999-01-01
455113,d003,1999-04-22,2002-06-16
455127,d003,1992-03-06,9999-01-01
455130,d003,1992-03-20,9999-01-01
455191,d003,1992-11-05,9999-01-01
455269,d003,1990-08-18,2001-07-28
455276,d003,1996-05-10,1997-07-31
455310,d003,1995-02-18,1995-03-10
455349,d003,1993-07-01,9999-01-01
455370,d003,1989-03-04,2001-11-12
455387,d003,1990-03-14,9999-01-01
455393,d003,1998-07-01,9999-01-01
455399,d003,1986-08-11,9999-01-01
455412,d003,1999-01-27,9999-01-01
455426,d003,1997-11-22,9999-01-01
455430,d003,1996-02-17,9999-01-01
455437,d003,1987-09-26,9999-01-01
455450,d003,1995-02-20,9999-01-01
455462,d003,1996-01-22,9999-01-01
455473,d003,1993-03-23,9999-01-01
455502,d003,1995-05-07,1995-11-07
455533,d003,1988-09-06,9999-01-01
455538,d003,1988-09-24,1997-09-24
455578,d003,1992-03-07,9999-01-01
455581,d003,1993-10-19,9999-01-01
455597,d003,1993-05-31,9999-01-01
455662,d003,1985-05-31,9999-01-01
455713,d003,1992-09-10,9999-01-01
455735,d003,1985-12-23,9999-01-01
455750,d003,1991-05-08,9999-01-01
455764,d003,1994-01-28,9999-01-01
455771,d003,1991-12-04,9999-01-01
455805,d003,1990-12-30,9999-01-01
455815,d003,1997-01-27,9999-01-01
455854,d003,1992-07-15,9999-01-01
455874,d003,1997-07-16,1998-08-22
455882,d003,1986-09-30,9999-01-01
455887,d003,1991-07-11,9999-01-01
455889,d003,1986-07-10,9999-01-01
455900,d003,1989-05-05,9999-01-01
455903,d003,1985-12-11,9999-01-01
455948,d003,1993-01-18,9999-01-01
455974,d003,1989-01-03,9999-01-01
456003,d003,1992-08-28,9999-01-01
456020,d003,1985-09-16,9999-01-01
